id,name,stix_id,attack_id,attack_url,matrix,created_on,updated_on,attack_type,stix_type
3002,"Acquire and/or use 3rd party software services",attack-pattern--488da8ed-2887-4ef6-a39a-5b69bc6682c6,T1330,https://attack.mitre.org/techniques/T1330,mitre-pre-attack,"2022-10-20 14:15:42.201785","2022-10-20 14:15:42.201798",technique,attack-pattern
3003,"Acquire or compromise 3rd party signing certificates",attack-pattern--e5164428-03ca-4336-a9a7-4d9ea1417e59,T1310,https://attack.mitre.org/techniques/T1310,mitre-pre-attack,"2022-10-20 14:15:42.202686","2022-10-20 14:15:42.202699",technique,attack-pattern
3004,"Acquire or compromise 3rd party signing certificates",attack-pattern--03f4a766-7a21-4b5e-9ccf-e0cf422ab983,T1332,https://attack.mitre.org/techniques/T1332,mitre-pre-attack,"2022-10-20 14:15:42.203543","2022-10-20 14:15:42.203553",technique,attack-pattern
3005,"Aggregate individual's digital footprint",attack-pattern--b3f36317-3940-4d71-968f-e11ac1bf6a31,T1275,https://attack.mitre.org/techniques/T1275,mitre-pre-attack,"2022-10-20 14:15:42.204397","2022-10-20 14:15:42.204408",technique,attack-pattern
3006,"Analyze application security posture",attack-pattern--fe421ab9-c8f3-42f7-9ae1-5d6c324cc925,T1293,https://attack.mitre.org/techniques/T1293,mitre-pre-attack,"2022-10-20 14:15:42.205212","2022-10-20 14:15:42.205222",technique,attack-pattern
3007,"Analyze architecture and configuration posture",attack-pattern--87775365-2081-4b6e-99bd-48a3b8f36563,T1288,https://attack.mitre.org/techniques/T1288,mitre-pre-attack,"2022-10-20 14:15:42.206022","2022-10-20 14:15:42.206032",technique,attack-pattern
3008,"Analyze business processes",attack-pattern--57619ab3-f6a5-43c8-8dd1-b0b8a986a870,T1301,https://attack.mitre.org/techniques/T1301,mitre-pre-attack,"2022-10-20 14:15:42.206883","2022-10-20 14:15:42.206895",technique,attack-pattern
3009,"Analyze data collected",attack-pattern--773950e1-090c-488b-a480-9ff236312e31,T1287,https://attack.mitre.org/techniques/T1287,mitre-pre-attack,"2022-10-20 14:15:42.207776","2022-10-20 14:15:42.207786",technique,attack-pattern
3010,"Analyze hardware/software security defensive capabilities",attack-pattern--a1e8d61b-22e1-4983-8485-96420152ecd8,T1294,https://attack.mitre.org/techniques/T1294,mitre-pre-attack,"2022-10-20 14:15:42.209244","2022-10-20 14:15:42.209257",technique,attack-pattern
3011,"Analyze organizational skillsets and deficiencies",attack-pattern--7baccb84-356c-4e89-8c5d-58e701f033fc,T1300,https://attack.mitre.org/techniques/T1300,mitre-pre-attack,"2022-10-20 14:15:42.211099","2022-10-20 14:15:42.211115",technique,attack-pattern
3012,"Analyze organizational skillsets and deficiencies",attack-pattern--092f05e3-f7c0-4cd2-91be-3a8d6ed3cadc,T1289,https://attack.mitre.org/techniques/T1289,mitre-pre-attack,"2022-10-20 14:15:42.214132","2022-10-20 14:15:42.214149",technique,attack-pattern
3013,"Analyze organizational skillsets and deficiencies",attack-pattern--96eb59d1-6c46-44bb-bfcd-56be02a00d41,T1297,https://attack.mitre.org/techniques/T1297,mitre-pre-attack,"2022-10-20 14:15:42.215122","2022-10-20 14:15:42.215136",technique,attack-pattern
3014,"Analyze presence of outsourced capabilities",attack-pattern--34450117-d1d5-417c-bb74-4359fc6551ca,T1303,https://attack.mitre.org/techniques/T1303,mitre-pre-attack,"2022-10-20 14:15:42.216253","2022-10-20 14:15:42.216266",technique,attack-pattern
3015,"Analyze social and business relationships, interests, and affiliations",attack-pattern--ee40d054-6e83-4302-88dc-a3af98821d8d,T1295,https://attack.mitre.org/techniques/T1295,mitre-pre-attack,"2022-10-20 14:15:42.217738","2022-10-20 14:15:42.217755",technique,attack-pattern
3016,"Anonymity services",attack-pattern--d3dca536-8bf0-4e43-97c1-44a2353c3d69,T1306,https://attack.mitre.org/techniques/T1306,mitre-pre-attack,"2022-10-20 14:15:42.218879","2022-10-20 14:15:42.218895",technique,attack-pattern
3017,"Assess KITs/KIQs benefits",attack-pattern--ae85ba2f-27ea-42d9-b42a-0fe89ee19ed5,T1229,https://attack.mitre.org/techniques/T1229,mitre-pre-attack,"2022-10-20 14:15:42.219805","2022-10-20 14:15:42.219818",technique,attack-pattern
3018,"Assess current holdings, needs, and wants",attack-pattern--8e927b19-04a6-4aaa-a42f-4f0a53411d27,T1236,https://attack.mitre.org/techniques/T1236,mitre-pre-attack,"2022-10-20 14:15:42.221145","2022-10-20 14:15:42.221160",technique,attack-pattern
3019,"Assess leadership areas of interest",attack-pattern--d3999268-740f-467e-a075-c82e2d04be62,T1224,https://attack.mitre.org/techniques/T1224,mitre-pre-attack,"2022-10-20 14:15:42.222201","2022-10-20 14:15:42.222215",technique,attack-pattern
3020,"Assess opportunities created by business deals",attack-pattern--e2aa077d-60c9-4de5-b015-a9c382877cd9,T1299,https://attack.mitre.org/techniques/T1299,mitre-pre-attack,"2022-10-20 14:15:42.224177","2022-10-20 14:15:42.224193",technique,attack-pattern
3021,"Assess security posture of physical locations",attack-pattern--31a57c70-6709-4d06-a473-c3df1f74c1d4,T1302,https://attack.mitre.org/techniques/T1302,mitre-pre-attack,"2022-10-20 14:15:42.225231","2022-10-20 14:15:42.225244",technique,attack-pattern
3022,"Assess targeting options",attack-pattern--d69c3e06-8311-4093-8e3e-0a8e06b15d92,T1296,https://attack.mitre.org/techniques/T1296,mitre-pre-attack,"2022-10-20 14:15:42.226295","2022-10-20 14:15:42.226308",technique,attack-pattern
3023,"Assess vulnerability of 3rd party vendors",attack-pattern--1def484d-2343-470d-8925-88f45b5f9615,T1298,https://attack.mitre.org/techniques/T1298,mitre-pre-attack,"2022-10-20 14:15:42.227119","2022-10-20 14:15:42.227127",technique,attack-pattern
3024,"Assign KITs, KIQs, and/or intelligence requirements",attack-pattern--4fad17d3-8f42-449d-ac4b-dbb4c486127d,T1238,https://attack.mitre.org/techniques/T1238,mitre-pre-attack,"2022-10-20 14:15:42.227927","2022-10-20 14:15:42.227938",technique,attack-pattern
3025,"Assign KITs/KIQs into categories",attack-pattern--a86a21a4-6304-4df3-aa6d-08114c47d48f,T1228,https://attack.mitre.org/techniques/T1228,mitre-pre-attack,"2022-10-20 14:15:42.228967","2022-10-20 14:15:42.228978",technique,attack-pattern
3026,"Authentication attempt",attack-pattern--4dfb98ea-03cc-4a9c-a3a7-b22e14f126c4,T1381,https://attack.mitre.org/techniques/T1381,mitre-pre-attack,"2022-10-20 14:15:42.230144","2022-10-20 14:15:42.230162",technique,attack-pattern
3027,"Authorized user performs requested cyber action",attack-pattern--0440f60f-9056-4791-a740-8eae96eb61fa,T1386,https://attack.mitre.org/techniques/T1386,mitre-pre-attack,"2022-10-20 14:15:42.231202","2022-10-20 14:15:42.231213",technique,attack-pattern
3028,"Automated system performs requested action",attack-pattern--0e6abb17-0f81-4988-9fd2-4ba0b673d729,T1384,https://attack.mitre.org/techniques/T1384,mitre-pre-attack,"2022-10-20 14:15:42.232257","2022-10-20 14:15:42.232272",technique,attack-pattern
3029,"Build and configure delivery systems",attack-pattern--15ef4da5-3b93-4bb1-a39a-5396661956d3,T1347,https://attack.mitre.org/techniques/T1347,mitre-pre-attack,"2022-10-20 14:15:42.233638","2022-10-20 14:15:42.233666",technique,attack-pattern
3030,"Build or acquire exploits",attack-pattern--4886e3c2-468b-4e26-b7e5-2031d995d13a,T1349,https://attack.mitre.org/techniques/T1349,mitre-pre-attack,"2022-10-20 14:15:42.234767","2022-10-20 14:15:42.234783",technique,attack-pattern
3031,"Build social network persona",attack-pattern--9108e212-1c94-4f8d-be76-1aad9b4c86a4,T1341,https://attack.mitre.org/techniques/T1341,mitre-pre-attack,"2022-10-20 14:15:42.235746","2022-10-20 14:15:42.235758",technique,attack-pattern
3032,"Buy domain name",attack-pattern--45242287-2964-4a3e-9373-159fad4d8195,T1328,https://attack.mitre.org/techniques/T1328,mitre-pre-attack,"2022-10-20 14:15:42.236726","2022-10-20 14:15:42.236738",technique,attack-pattern
3033,"C2 protocol development",attack-pattern--8e211ec9-5dfc-4915-aff4-84d5908f0336,T1352,https://attack.mitre.org/techniques/T1352,mitre-pre-attack,"2022-10-20 14:15:42.237553","2022-10-20 14:15:42.237563",technique,attack-pattern
3034,"Choose pre-compromised mobile app developer account credentials or signing keys",attack-pattern--7a265bf0-6acc-4f43-8b22-2e58b443e62e,T1391,https://attack.mitre.org/techniques/T1391,mitre-pre-attack,"2022-10-20 14:15:42.238501","2022-10-20 14:15:42.238515",technique,attack-pattern
3035,"Choose pre-compromised persona and affiliated accounts",attack-pattern--9a8c47f6-ae69-4044-917d-4b1602af64d9,T1343,https://attack.mitre.org/techniques/T1343,mitre-pre-attack,"2022-10-20 14:15:42.239517","2022-10-20 14:15:42.239532",technique,attack-pattern
3036,"Common, high volume protocols and software",attack-pattern--0c592c79-29a7-4a94-81a4-c87eae3aead6,T1321,https://attack.mitre.org/techniques/T1321,mitre-pre-attack,"2022-10-20 14:15:42.240556","2022-10-20 14:15:42.240568",technique,attack-pattern
3037,"Compromise 3rd party infrastructure to support delivery",attack-pattern--4900fabf-1142-4c1f-92f5-0b590e049077,T1312,https://attack.mitre.org/techniques/T1312,mitre-pre-attack,"2022-10-20 14:15:42.241475","2022-10-20 14:15:42.241487",technique,attack-pattern
3038,"Compromise 3rd party infrastructure to support delivery",attack-pattern--e51398e6-53dc-4e9f-a323-e54683d8672b,T1334,https://attack.mitre.org/techniques/T1334,mitre-pre-attack,"2022-10-20 14:15:42.242336","2022-10-20 14:15:42.242348",technique,attack-pattern
3039,"Compromise 3rd party or closed-source vulnerability/exploit information",attack-pattern--5a68c603-d7f9-4535-927e-ab56819eaa85,T1354,https://attack.mitre.org/techniques/T1354,mitre-pre-attack,"2022-10-20 14:15:42.243247","2022-10-20 14:15:42.243262",technique,attack-pattern
3040,"Compromise of externally facing system",attack-pattern--4aeafdb3-eb0b-4e8e-b93f-95cd499088b4,T1388,https://attack.mitre.org/techniques/T1388,mitre-pre-attack,"2022-10-20 14:15:42.244185","2022-10-20 14:15:42.244199",technique,attack-pattern
3041,"Conduct active scanning",attack-pattern--7f2d3da6-7e34-44a3-9e7f-905455339726,T1254,https://attack.mitre.org/techniques/T1254,mitre-pre-attack,"2022-10-20 14:15:42.245168","2022-10-20 14:15:42.245182",technique,attack-pattern
3042,"Conduct cost/benefit analysis",attack-pattern--51bca707-a806-49bf-91e0-03885b0ac85c,T1226,https://attack.mitre.org/techniques/T1226,mitre-pre-attack,"2022-10-20 14:15:42.246074","2022-10-20 14:15:42.246087",technique,attack-pattern
3043,"Conduct passive scanning",attack-pattern--a7c620e5-cbc9-41b2-9695-418ef560f16c,T1253,https://attack.mitre.org/techniques/T1253,mitre-pre-attack,"2022-10-20 14:15:42.247076","2022-10-20 14:15:42.247087",technique,attack-pattern
3044,"Conduct social engineering",attack-pattern--a757670d-d600-48d9-8ae9-601d42c184a5,T1279,https://attack.mitre.org/techniques/T1279,mitre-pre-attack,"2022-10-20 14:15:42.247939","2022-10-20 14:15:42.247951",technique,attack-pattern
3045,"Conduct social engineering",attack-pattern--af358cad-eb71-4e91-a752-236edc237dae,T1268,https://attack.mitre.org/techniques/T1268,mitre-pre-attack,"2022-10-20 14:15:42.249019","2022-10-20 14:15:42.249034",technique,attack-pattern
3046,"Conduct social engineering",attack-pattern--74a3288e-eee9-4f8e-973a-fbc128e033f1,T1249,https://attack.mitre.org/techniques/T1249,mitre-pre-attack,"2022-10-20 14:15:42.250227","2022-10-20 14:15:42.250247",technique,attack-pattern
3047,"Conduct social engineering or HUMINT operation",attack-pattern--b79a1960-d0be-4b51-bb62-b27e91e1dea0,T1376,https://attack.mitre.org/techniques/T1376,mitre-pre-attack,"2022-10-20 14:15:42.251254","2022-10-20 14:15:42.251269",technique,attack-pattern
3048,"Confirmation of launched compromise achieved",attack-pattern--f4c5d1d9-8f0e-46f1-a9fa-f9a440926046,T1383,https://attack.mitre.org/techniques/T1383,mitre-pre-attack,"2022-10-20 14:15:42.252154","2022-10-20 14:15:42.252164",technique,attack-pattern
3049,"Create backup infrastructure",attack-pattern--a425598d-7c19-40f7-9aa3-ac20f0d5c2b2,T1339,https://attack.mitre.org/techniques/T1339,mitre-pre-attack,"2022-10-20 14:15:42.252905","2022-10-20 14:15:42.252913",technique,attack-pattern
3050,"Create custom payloads",attack-pattern--fddd81e9-dd3d-477e-9773-4fb8ae227234,T1345,https://attack.mitre.org/techniques/T1345,mitre-pre-attack,"2022-10-20 14:15:42.253692","2022-10-20 14:15:42.253702",technique,attack-pattern
3051,"Create implementation plan",attack-pattern--b355817c-cf63-43b4-94a4-05e9645fa910,T1232,https://attack.mitre.org/techniques/T1232,mitre-pre-attack,"2022-10-20 14:15:42.254471","2022-10-20 14:15:42.254480",technique,attack-pattern
3052,"Create infected removable media",attack-pattern--eacadff4-164b-451c-bacc-7b29ebfd0c3f,T1355,https://attack.mitre.org/techniques/T1355,mitre-pre-attack,"2022-10-20 14:15:42.255191","2022-10-20 14:15:42.255198",technique,attack-pattern
3053,"Create strategic plan",attack-pattern--ec739e26-d097-4804-b04a-54dd81ff11e0,T1231,https://attack.mitre.org/techniques/T1231,mitre-pre-attack,"2022-10-20 14:15:42.255896","2022-10-20 14:15:42.255904",technique,attack-pattern
3054,"Credential pharming",attack-pattern--38a6d2f5-d948-4235-bb91-bb01604448b4,T1374,https://attack.mitre.org/techniques/T1374,mitre-pre-attack,"2022-10-20 14:15:42.256768","2022-10-20 14:15:42.256781",technique,attack-pattern
3055,"DNS poisoning",attack-pattern--76c9e8cb-52e1-4ddc-80d4-5f7231842e06,T1382,https://attack.mitre.org/techniques/T1382,mitre-pre-attack,"2022-10-20 14:15:42.257767","2022-10-20 14:15:42.257777",technique,attack-pattern
3056,DNSCalc,attack-pattern--7823039f-e2d5-4997-853c-ec983631206b,T1324,https://attack.mitre.org/techniques/T1324,mitre-pre-attack,"2022-10-20 14:15:42.258670","2022-10-20 14:15:42.258680",technique,attack-pattern
3057,"Data Hiding",attack-pattern--1ff8b824-5287-4583-ab6a-013bf36d4864,T1320,https://attack.mitre.org/techniques/T1320,mitre-pre-attack,"2022-10-20 14:15:42.259680","2022-10-20 14:15:42.259696",technique,attack-pattern
3058,"Deploy exploit using advertising",attack-pattern--d72c0bc0-3007-418c-842c-328027ebdbc1,T1380,https://attack.mitre.org/techniques/T1380,mitre-pre-attack,"2022-10-20 14:15:42.260747","2022-10-20 14:15:42.260770",technique,attack-pattern
3059,"Derive intelligence requirements",attack-pattern--15d5eaa4-597a-47fd-a692-f2bed434d904,T1230,https://attack.mitre.org/techniques/T1230,mitre-pre-attack,"2022-10-20 14:15:42.261684","2022-10-20 14:15:42.261692",technique,attack-pattern
3060,"Determine 3rd party infrastructure services",attack-pattern--dfa4eaf4-50d9-49de-89e9-d33f579f3e05,T1284,https://attack.mitre.org/techniques/T1284,mitre-pre-attack,"2022-10-20 14:15:42.262529","2022-10-20 14:15:42.262540",technique,attack-pattern
3061,"Determine 3rd party infrastructure services",attack-pattern--856a9371-4f0f-4ea9-946e-f3144204240f,T1260,https://attack.mitre.org/techniques/T1260,mitre-pre-attack,"2022-10-20 14:15:42.263722","2022-10-20 14:15:42.263738",technique,attack-pattern
3062,"Determine approach/attack vector",attack-pattern--d45fe3c2-0688-43b9-ac07-7eb86f575e93,T1245,https://attack.mitre.org/techniques/T1245,mitre-pre-attack,"2022-10-20 14:15:42.264929","2022-10-20 14:15:42.264944",technique,attack-pattern
3063,"Determine centralization of IT management",attack-pattern--a7dff5d5-99f9-4a7e-ac54-a64113c28121,T1285,https://attack.mitre.org/techniques/T1285,mitre-pre-attack,"2022-10-20 14:15:42.265861","2022-10-20 14:15:42.265872",technique,attack-pattern
3064,"Determine domain and IP address space",attack-pattern--23ecb7e0-0340-43d9-80a5-8971fe866ddf,T1250,https://attack.mitre.org/techniques/T1250,mitre-pre-attack,"2022-10-20 14:15:42.266952","2022-10-20 14:15:42.266968",technique,attack-pattern
3065,"Determine external network trust dependencies",attack-pattern--a2fc93cd-e371-4755-9305-2615b6753d91,T1259,https://attack.mitre.org/techniques/T1259,mitre-pre-attack,"2022-10-20 14:15:42.268113","2022-10-20 14:15:42.268125",technique,attack-pattern
3066,"Determine firmware version",attack-pattern--6baf6388-d49f-4804-86a4-5837240555cd,T1258,https://attack.mitre.org/techniques/T1258,mitre-pre-attack,"2022-10-20 14:15:42.268963","2022-10-20 14:15:42.268972",technique,attack-pattern
3067,"Determine highest level tactical element",attack-pattern--dc7dfc9f-be1b-4e6e-a2e6-9a9bb2400ec9,T1243,https://attack.mitre.org/techniques/T1243,mitre-pre-attack,"2022-10-20 14:15:42.269715","2022-10-20 14:15:42.269724",technique,attack-pattern
3068,"Determine operational element",attack-pattern--c860af4a-376e-46d7-afbf-262c41012227,T1242,https://attack.mitre.org/techniques/T1242,mitre-pre-attack,"2022-10-20 14:15:42.270699","2022-10-20 14:15:42.270714",technique,attack-pattern
3069,"Determine physical locations",attack-pattern--2011ffeb-8003-41ef-b962-9d1cbfa35e6d,T1282,https://attack.mitre.org/techniques/T1282,mitre-pre-attack,"2022-10-20 14:15:42.271777","2022-10-20 14:15:42.271793",technique,attack-pattern
3070,"Determine secondary level tactical element",attack-pattern--b9148981-152a-4a19-95c1-962803f5c9af,T1244,https://attack.mitre.org/techniques/T1244,mitre-pre-attack,"2022-10-20 14:15:42.273411","2022-10-20 14:15:42.273426",technique,attack-pattern
3071,"Determine strategic target",attack-pattern--91a3735f-817a-4450-8ed4-f05a0f5c3877,T1241,https://attack.mitre.org/techniques/T1241,mitre-pre-attack,"2022-10-20 14:15:42.274704","2022-10-20 14:15:42.274718",technique,attack-pattern
3072,"Develop KITs/KIQs",attack-pattern--6063b486-a247-499b-976a-9de16f4e83bc,T1227,https://attack.mitre.org/techniques/T1227,mitre-pre-attack,"2022-10-20 14:15:42.276143","2022-10-20 14:15:42.276160",technique,attack-pattern
3073,"Develop social network persona digital footprint",attack-pattern--271e6d40-e191-421a-8f87-a8102452c201,T1342,https://attack.mitre.org/techniques/T1342,mitre-pre-attack,"2022-10-20 14:15:42.277313","2022-10-20 14:15:42.277329",technique,attack-pattern
3074,"Discover new exploits and monitor exploit-provider forums",attack-pattern--82bbd209-f516-45e0-9542-4ffbbc2a8717,T1350,https://attack.mitre.org/techniques/T1350,mitre-pre-attack,"2022-10-20 14:15:42.278695","2022-10-20 14:15:42.278711",technique,attack-pattern
3075,"Discover target logon/email address format",attack-pattern--ef0f816a-d561-4953-84c6-2a2936c96957,T1255,https://attack.mitre.org/techniques/T1255,mitre-pre-attack,"2022-10-20 14:15:42.279866","2022-10-20 14:15:42.279882",technique,attack-pattern
3076,"Disseminate removable media",attack-pattern--2f442206-2983-4fc2-93fd-0a828e026412,T1379,https://attack.mitre.org/techniques/T1379,mitre-pre-attack,"2022-10-20 14:15:42.280797","2022-10-20 14:15:42.280810",technique,attack-pattern
3077,"Distribute malicious software development tools",attack-pattern--d2c4206a-a431-4494-834d-52944a79e9f4,T1394,https://attack.mitre.org/techniques/T1394,mitre-pre-attack,"2022-10-20 14:15:42.281754","2022-10-20 14:15:42.281768",technique,attack-pattern
3078,"Domain Generation Algorithms (DGA)",attack-pattern--274164c6-4297-42d4-84b5-2369e51013fe,T1323,https://attack.mitre.org/techniques/T1323,mitre-pre-attack,"2022-10-20 14:15:42.283288","2022-10-20 14:15:42.283304",technique,attack-pattern
3079,"Domain registration hijacking",attack-pattern--aadaee0d-794c-4642-8293-7ec22a99fb1a,T1326,https://attack.mitre.org/techniques/T1326,mitre-pre-attack,"2022-10-20 14:15:42.284434","2022-10-20 14:15:42.284450",technique,attack-pattern
3080,"Dumpster dive",attack-pattern--6c79d654-6506-4f33-b48f-c80babdcc52d,T1286,https://attack.mitre.org/techniques/T1286,mitre-pre-attack,"2022-10-20 14:15:42.285360","2022-10-20 14:15:42.285373",technique,attack-pattern
3081,"Dynamic DNS",attack-pattern--20a66013-8dab-4ca3-a67d-766c842c561c,T1311,https://attack.mitre.org/techniques/T1311,mitre-pre-attack,"2022-10-20 14:15:42.286329","2022-10-20 14:15:42.286341",technique,attack-pattern
